"lat_dec","lon_dec","hour_dec","boatspeed_mph","turbidity_ntu","sp_cond_ms_cm","pH","wtemp_c","B3","B4","ndti","ndti_flag","class"
33.7526,-98.36671,9.878881,26.8,14.22328,617.5,8.72,29.25152,1040,696,-0.1981567,1,"clouds"
33.75256,-98.36662,9.879081,26.8,14.21411,617.5,8.72,29.25743,1076,692,-0.2171946,1,"clouds"
33.75252,-98.36653,9.879282,26.84136,14.23068,617.5,8.72,29.26,1012,672,-0.2019002,1,"clouds"
33.75248,-98.36643,9.879481,26.9,14.26403,617.5,8.72,29.26,993,646,-0.2117145,1,"clouds"
33.75244,-98.36633,9.87968,26.9,14.2855,617.5,8.72,29.26,992,634,-0.2201722,1,"clouds"
33.7524,-98.36623,9.879879,26.9,14.24096,617.5,8.72,29.26,960,620,-0.2151899,1,"clouds"
33.75237,-98.36613,9.88008,26.9,14.16642,617.5,8.72,29.26,966,619,-0.2189274,1,"clouds"
33.75233,-98.36604,9.880283,26.9,14.07409,617.5016,8.719842,29.26,954,647,-0.1917552,1,"clouds"
33.7523,-98.36593,9.880487,26.9,14.03874,617.5625,8.713749,29.26,966,636,-0.2059925,1,"clouds"
33.75227,-98.36583,9.880687,26.9,14.03139,617.6776,8.706165,29.26,962,640,-0.2009988,1,"clouds"
33.75223,-98.36573,9.880886,26.9,14.04722,617.8121,8.699361,29.26,977,650,-0.2009834,1,"clouds"
33.75219,-98.36563,9.88109,26.9,14.08744,617.9218,8.696923,29.26,1058,911,-0.07465719,1,"clouds"
33.75216,-98.36553,9.881291,26.9,14.16609,617.9765,8.699903,29.26,1706,1278,-0.1434316,1,"clouds"
33.75214,-98.36543,9.881493,26.9,14.28015,617.9938,8.70478,29.26,2050,1636,-0.1123169,1,"clouds"
33.75211,-98.36533,9.881695,26.9,14.41918,617.9782,8.71,29.26,2354,2244,-0.02392344,1,"clouds"
33.75208,-98.36523,9.881893,26.9,14.53111,617.9425,8.71,29.26,2598,2174,-0.08885163,1,"clouds"
33.75205,-98.36512,9.882096,26.8454,14.56637,617.9515,8.71,29.26,2598,2174,-0.08885163,1,"clouds"
33.75202,-98.36502,9.8823,26.8,14.54583,617.9761,8.71,29.26,2394,2018,-0.08522212,1,"clouds"
33.752,-98.36492,9.882505,26.80175,14.47918,618.0006,8.71,29.25985,1700,1360,-0.1111111,1,"clouds"
33.75197,-98.36482,9.882707,26.87432,14.44532,618.0247,8.71,29.25381,1296,1176,-0.04854369,1,"clouds"
33.75195,-98.36471,9.882907,26.9,14.40929,618.0488,8.71,29.24624,1230,1126,-0.04414261,1,"clouds"
33.75192,-98.3646,9.883108,26.9,14.36702,618.0885,8.71,29.23938,1282,1198,-0.03387097,1,"clouds"
33.75189,-98.3645,9.883309,26.9,14.31017,618.1731,8.71,29.23696,1610,1772,0.04790065,1,"clouds"
33.75187,-98.3644,9.88351,26.9,14.25652,618.2791,8.71,29.23986,1434,1484,0.01713502,1,"clouds"
33.75185,-98.3643,9.883713,26.9,14.22145,618.3577,8.71,29.24472,1188,1262,0.03020408,1,"clouds"
33.75183,-98.36419,9.883915,26.9,14.21158,618.3984,8.71,29.25,1380,1514,0.0463027,1,"clouds"
33.75181,-98.36409,9.884114,26.9,14.24852,618.3865,8.71,29.25,2912,3144,0.03830911,1,"clouds"
33.75178,-98.36398,9.884312,26.9,14.3056,618.357,8.71,29.24563,4132,4240,0.01290014,1,"clouds"
33.75176,-98.36387,9.884511,26.9,14.36074,618.3213,8.71,29.23887,4540,4228,-0.03558394,1,"clouds"
33.75174,-98.36377,9.88471,26.9,14.39769,618.2855,8.71,29.23052,4972,4460,-0.05428329,1,"clouds"
33.75172,-98.36367,9.884909,26.96743,14.4045,618.2271,8.71,29.22775,4548,4384,-0.01836095,1,"clouds"
33.7517,-98.36356,9.885112,27,14.36778,618.2,8.71,29.22868,4252,4284,0.003748828,1,"clouds"
33.75169,-98.36345,9.885315,27,14.29206,618.2112,8.708879,29.23167,3840,4192,0.0438247,1,"clouds"
33.75166,-98.36335,9.885515,27,14.19615,618.2711,8.702885,29.23167,3688,3980,0.03808033,1,"clouds"
33.75164,-98.36324,9.885714,26.94302,14.11874,618.3498,8.69502,29.22502,3772,3900,0.01668405,1,"clouds"
33.75162,-98.36314,9.885911,26.9,14.07079,618.4093,8.689065,29.21907,3672,4224,0.06990881,1,"clouds"
33.7516,-98.36303,9.886107,26.9,14.06023,618.4328,8.686719,29.21672,3108,3756,0.09440559,1,"clouds"
33.75158,-98.36293,9.886305,26.9,14.12992,618.4567,8.690163,29.21433,3296,3608,0.04519119,1,"clouds"
33.75156,-98.36282,9.886504,26.9,14.21385,618.4805,8.695119,29.21195,3472,3444,-0.004048583,1,"clouds"
33.75154,-98.36272,9.886703,26.9,14.30159,618.4934,8.7,29.20956,3772,4140,0.04651163,1,"clouds"
33.75151,-98.36261,9.886904,26.9,14.36568,618.4572,8.7,29.20715,3952,4368,0.05,1,"clouds"
33.75149,-98.36251,9.887104,26.9,14.44147,618.4022,8.7,29.20954,4484,4784,0.03236944,1,"clouds"
33.75147,-98.36241,9.887306,26.9,14.52557,618.3667,8.7,29.21167,5272,5416,0.01347305,1,"clouds"
33.75145,-98.3623,9.887513,26.9,14.61928,618.3746,8.7,29.21112,5912,6020,0.009051291,1,"clouds"
33.75143,-98.36219,9.887715,26.9,14.73538,618.4955,8.7,29.20265,6212,6040,-0.01403852,1,"clouds"
33.7514,-98.36209,9.887923,26.84787,14.81424,618.6115,8.7,29.19826,6084,5888,-0.01637153,1,"clouds"
33.75137,-98.36199,9.88813,26.8,14.86351,618.67,8.7,29.198,6408,6196,-0.01682006,1,"clouds"
33.75135,-98.36188,9.888329,26.8,14.89113,618.634,8.7,29.2016,6944,6996,0.003730273,1,"clouds"
33.75132,-98.36178,9.888534,26.8,14.91451,618.6574,8.7,29.20768,6944,6996,0.003730273,1,"clouds"
33.75129,-98.36168,9.888734,26.8,14.96181,618.6815,8.7,29.21,7584,7456,-0.008510638,1,"clouds"
33.75126,-98.36158,9.888933,26.8,15.02004,618.7053,8.7,29.21,7832,7664,-0.01084151,1,"clouds"
33.75124,-98.36148,9.889132,26.8,15.06528,618.7291,8.7,29.21,7928,7808,-0.007625826,1,"clouds"
33.75121,-98.36138,9.889333,26.8,15.11532,618.7533,8.7,29.21,8056,8000,-0.003487793,1,"clouds"
33.75118,-98.36127,9.889536,26.8,15.17794,618.7777,8.697254,29.21,8080,7968,-0.006979063,1,"clouds"
33.75115,-98.36117,9.889738,26.8,15.2594,618.8069,8.690975,29.20951,8216,8296,0.004844961,1,"clouds"
33.75112,-98.36107,9.889941,26.8,15.39561,618.8921,8.682462,29.20343,8384,8456,0.004275534,1,"clouds"
33.75109,-98.36097,9.890144,26.8,15.49724,618.9512,8.678271,29.19562,8624,8544,-0.004659832,1,"clouds"
33.75106,-98.36087,9.890346,26.8,15.56156,618.9915,8.677898,29.18918,8816,8552,-0.01520037,1,"clouds"
33.75103,-98.36076,9.890547,26.8,15.58085,619.0157,8.681513,29.18677,8864,8624,-0.0137237,1,"clouds"
33.75099,-98.36066,9.890752,26.72928,15.57106,619.0638,8.68756,29.19021,8880,8592,-0.01648352,1,"clouds"
33.75096,-98.36056,9.890953,26.7,15.56235,619.0617,8.69,29.19527,8704,8432,-0.01587302,1,"clouds"
33.75093,-98.36046,9.891154,26.7,15.55795,619.0384,8.69,29.2,8752,8424,-0.01909641,1,"clouds"
33.7509,-98.36036,9.891359,26.7,15.5641,619.0631,8.69,29.2,8856,8448,-0.02357836,1,"clouds"
33.75087,-98.36026,9.891563,26.7,15.54315,619.0875,8.69,29.2,8976,8864,-0.006278027,1,"clouds"
33.75083,-98.36016,9.891765,26.7,15.53711,619.1415,8.69,29.19704,9392,9664,0.01427372,1,"clouds"
33.7508,-98.36006,9.891968,26.7,15.5541,619.2224,8.689292,29.19068,9960,9832,-0.006467259,1,"clouds"
33.75076,-98.35996,9.892167,26.7,15.58872,619.2701,8.683324,29.18232,10056,10224,0.008284024,1,"clouds"
33.75073,-98.35986,9.892369,26.7,15.60185,619.3009,8.675503,29.17824,9840,9960,0.006060606,1,"clouds"
33.7507,-98.35976,9.892574,26.67349,15.61605,619.3344,8.669116,29.17578,10000,10224,0.01107595,1,"clouds"
33.75066,-98.35966,9.892781,26.6,15.64827,619.3837,8.666726,29.17329,10128,10136,0.0003947888,1,"clouds"
33.75062,-98.35956,9.892987,26.6,15.74799,619.4084,8.67042,29.17083,10320,10088,-0.01136809,1,"clouds"
33.75059,-98.35946,9.893189,26.6,15.91028,619.4486,8.675661,29.1684,10072,9880,-0.009623095,1,"clouds"
33.75055,-98.35936,9.893389,26.6,16.08788,619.4901,8.68,29.16768,9816,9496,-0.01657001,1,"clouds"
33.75051,-98.35926,9.893591,26.6,16.22296,619.5142,8.68,29.1713,9496,9296,-0.01064283,1,"clouds"
33.75048,-98.35916,9.893796,26.6,16.26543,619.5609,8.68,29.17167,9384,9112,-0.01470588,1,"clouds"
33.75044,-98.35907,9.894002,26.6,16.26375,619.5969,8.68,29.16693,9200,8832,-0.02040816,1,"clouds"
33.7504,-98.35897,9.894208,26.6,16.24074,619.6266,8.68,29.15951,8656,8440,-0.01263453,1,"clouds"
33.75036,-98.35888,9.89441,26.6,16.24439,619.6752,8.68,29.15707,8656,8440,-0.01263453,1,"clouds"
33.75032,-98.35878,9.894611,26.6,16.20185,619.7034,8.68,29.15466,8432,8168,-0.01590361,1,"clouds"
33.75028,-98.35868,9.89481,26.6,16.1564,619.7378,8.677355,29.15227,8624,8184,-0.02617801,1,"clouds"
33.75024,-98.35859,9.895007,26.60255,16.12111,619.7842,8.671369,29.14991,8624,8256,-0.02180095,1,"clouds"
33.7502,-98.35849,9.895208,26.67473,16.15238,619.8083,8.662949,29.14751,8688,8184,-0.02987198,1,"clouds"
33.75015,-98.35839,9.895407,26.7,16.1919,619.8476,8.658456,29.14899,7752,7432,-0.02107482,1,"clouds"
33.75011,-98.3583,9.895606,26.7,16.23137,619.8742,8.657577,29.15167,7456,7148,-0.02109011,1,"clouds"
33.75007,-98.3582,9.89581,26.7,16.25714,619.8374,8.661258,29.15167,7200,7044,-0.01095198,1,"clouds"
33.75003,-98.35811,9.896013,26.7,16.21692,619.801,8.667052,29.14413,6828,6260,-0.04339853,1,"clouds"
33.74999,-98.35801,9.896216,26.7,16.19711,619.7833,8.67,29.13874,6828,6260,-0.04339853,1,"clouds"
33.74994,-98.35792,9.89642,26.7,16.20982,619.7963,8.67,29.13723,5404,4820,-0.0571205,1,"clouds"
33.7499,-98.35782,9.896619,26.7,16.25168,619.88,8.67,29.14081,4688,4176,-0.05776173,1,"clouds"
33.74985,-98.35773,9.896821,26.7,16.29043,619.9185,8.67,29.14631,4036,3060,-0.1375423,1,"clouds"
33.7498,-98.35764,9.897023,26.7,16.2925,619.9191,8.67,29.15,3876,2710,-0.1770422,1,"clouds"
33.74976,-98.35755,9.897224,26.7,16.23921,619.8829,8.67,29.14996,2724,2698,-0.004795278,1,"clouds"
33.74971,-98.35745,9.897431,26.7,16.12983,619.8207,8.67,29.14374,2986,3032,0.007643735,1,"clouds"
33.74966,-98.35736,9.897638,26.65031,16.07594,619.8,8.67,29.13587,2094,2072,-0.005280845,1,"clouds"
33.74962,-98.35727,9.897847,26.6,16.08721,619.8206,8.67,29.12918,2330,2060,-0.06150342,1,"clouds"
33.74957,-98.35718,9.898058,26.59921,16.17639,619.8842,8.669935,29.12671,1558,1466,-0.03042328,1,"clouds"
33.74952,-98.35709,9.898262,26.52572,16.30623,619.97,8.66381,29.13038,1584,1440,-0.04761905,1,"clouds"
33.74947,-98.357,9.898466,26.54795,16.39642,620.016,8.656072,29.13566,1354,1174,-0.07120253,1,"clouds"
33.74941,-98.35691,9.898671,26.6,16.44247,620.0224,8.649276,29.14,1300,891,-0.1866728,1,"clouds"
33.74936,-98.35683,9.898876,26.6,16.43386,619.9856,8.646818,29.14,1242,880,-0.1705938,1,"clouds"
33.74931,-98.35674,9.899082,26.6,16.36623,619.9833,8.650138,29.14,1226,902,-0.1522556,1,"clouds"
33.74926,-98.35665,9.899287,26.6,16.29692,620.0339,8.655281,29.14,1224,937,-0.1328089,1,"clouds"
33.7492,-98.35656,9.899491,26.6,16.24784,620.1199,8.66,29.14,1338,992,-0.1484979,1,"clouds"
33.74915,-98.35648,9.899694,26.6,16.25996,620.2047,8.66,29.14,1386,1020,-0.1521197,1,"clouds"
33.74909,-98.35639,9.899899,26.66353,16.36015,620.259,8.66,29.14,1310,951,-0.1587793,1,"clouds"
33.74903,-98.35631,9.900102,26.7,16.47135,620.2649,8.66,29.14,1274,898,-0.1731123,1,"clouds"
33.74898,-98.35622,9.900305,26.7,16.57524,620.2285,8.66,29.14,1234,882,-0.1663516,1,"clouds"
33.74892,-98.35614,9.900507,26.7,16.65282,620.1921,8.66,29.14,1216,900,-0.1493384,1,"clouds"
33.74887,-98.35605,9.900709,26.7,16.69095,620.1374,8.66,29.14,1304,1042,-0.1116795,1,"clouds"
33.74881,-98.35597,9.90091,26.7,16.69878,620.1,8.66,29.14,1304,1042,-0.1116795,1,"clouds"
33.74875,-98.35589,9.901113,26.69812,16.67805,620.1,8.66,29.13995,1494,1019,-0.1890171,1,"clouds"
33.74869,-98.35581,9.901319,26.47604,16.64474,620.1,8.66,29.13378,1338,892,-0.2,1,"clouds"
33.74863,-98.35573,9.901524,26.4,16.61711,620.1,8.66,29.12599,1314,862,-0.2077206,1,"clouds"
33.74857,-98.35565,9.90173,26.4,16.60227,620.1,8.658108,29.11924,1208,882,-0.1559809,1,"clouds"
33.74851,-98.35556,9.901935,26.4,16.60967,620.1,8.651939,29.11678,1218,954,-0.121547,1,"clouds"
33.74845,-98.35548,9.90214,26.47066,16.61,620.1,8.643423,29.1202,1426,1404,-0.007773852,1,"clouds"
33.74839,-98.35541,9.902346,26.5,16.59291,620.1,8.638514,29.12538,2250,1964,-0.06786901,1,"clouds"
33.74833,-98.35533,9.902551,26.5,16.57772,620.1,8.637575,29.13,2144,2078,-0.0156324,1,"clouds"
33.74827,-98.35525,9.902752,26.5,16.60191,620.1,8.641203,29.13,2444,2414,-0.006175381,1,"clouds"
33.7482,-98.35517,9.902957,26.5,16.67484,620.1,8.64704,29.12463,2686,2576,-0.0209046,1,"clouds"
33.74814,-98.35509,9.90316,26.5,16.73343,620.1,8.65,29.11727,2326,1974,-0.08186047,1,"clouds"
33.74808,-98.35502,9.903362,26.51041,16.76303,620.1,8.65,29.10965,2326,1974,-0.08186047,1,"clouds"
33.74801,-98.35494,9.903567,26.58414,16.73722,620.1,8.65,29.1072,2258,1980,-0.06559698,1,"clouds"
33.74795,-98.35486,9.903769,26.6,16.71079,620.1474,8.65,29.10952,2362,2398,0.007563025,1,"clouds"
33.74789,-98.35479,9.903972,26.6,16.6885,620.2183,8.65,29.11417,2598,2076,-0.1116816,1,"clouds"
33.74783,-98.35471,9.904177,26.6,16.67129,620.3012,8.65,29.12,2830,2278,-0.1080658,1,"clouds"
33.74776,-98.35463,9.904382,26.6,16.63073,620.3258,8.65,29.12,2224,1768,-0.1142285,1,"clouds"
33.74769,-98.35456,9.904586,26.65098,16.5784,620.3503,8.65,29.12,1896,1722,-0.04809287,1,"clouds"
33.74763,-98.35448,9.904822,26.7,16.5394,620.3727,8.65,29.12,1896,1722,-0.04809287,1,"clouds"
33.74756,-98.35441,9.905121,26.7,16.53761,620.3906,8.65,29.12,2082,1962,-0.02967359,1,"clouds"
33.7475,-98.35433,9.905351,26.7,16.5441,620.4087,8.65,29.12,2236,1550,-0.1811939,1,"clouds"
33.74743,-98.35426,9.905505,26.7,16.55975,620.4271,8.65,29.12,1738,1020,-0.2603336,1,"clouds"
33.74737,-98.35418,9.905657,26.7,16.58799,620.4152,8.65,29.12,1538,936,-0.2433306,1,"clouds"
33.74731,-98.3541,9.905808,26.7,16.62256,620.3879,8.65,29.12,1218,790,-0.2131474,1,"clouds"
33.74724,-98.35403,9.906007,26.7,16.66787,620.3313,8.65,29.1148,1116,774,-0.1809524,1,"clouds"
33.74718,-98.35395,9.90621,26.6645,16.67984,620.3,8.65,29.10753,1116,774,-0.1809524,1,"clouds"
33.74711,-98.35388,9.906408,26.6,16.65163,620.3,8.65,29.09977,1118,758,-0.1918977,1,"clouds"
33.74705,-98.3538,9.906609,26.6,16.58052,620.3,8.65,29.09736,1108,734,-0.2030402,1,"neighbors"
33.74698,-98.35373,9.906812,26.6,16.54951,620.3,8.645629,29.09929,1108,734,-0.2030402,1,"neighbors"
33.74692,-98.35365,9.907017,26.6,16.55353,620.3,8.638611,29.10385,1072,716,-0.1991051,1,"clouds"
33.74686,-98.35358,9.907222,26.6,16.59163,620.3,8.630009,29.10999,1064,696,-0.2090909,1,"neighbors"
33.74679,-98.3535,9.907423,26.6,16.63636,620.3,8.627584,29.11,1046,686,-0.2078522,1,"neighbors"
33.74673,-98.35342,9.907625,26.6,16.66084,620.3,8.628919,29.11,1034,710,-0.1857798,1,"neighbors"
33.74667,-98.35334,9.907827,26.61759,16.66619,620.2853,8.633133,29.11,1038,686,-0.2041763,1,"neighbors"
33.74661,-98.35327,9.908029,26.69015,16.65047,620.2249,8.639179,29.11,1030,670,-0.2117647,1,"neighbors"
33.74654,-98.35319,9.908233,26.7,16.61533,620.1421,8.64,29.10468,1030,670,-0.2117647,1,"neighbors"
33.74648,-98.35311,9.908436,26.7,16.54595,620.1186,8.64,29.09734,1030,664,-0.2160567,1,"neighbors"
33.74642,-98.35303,9.908638,26.7,16.4513,620.1661,8.64,29.08968,1020,664,-0.2114014,1,"neighbors"
33.74636,-98.35296,9.90884,26.7,16.386,620.2871,8.64,29.08726,1012,673,-0.2011869,1,"neighbors"
33.74629,-98.35288,9.909041,26.75478,16.31157,620.3806,8.64,29.08484,1014,668,-0.2057075,1,"neighbors"
33.74623,-98.3528,9.909243,26.8,16.25194,620.4196,8.64,29.08242,1024,664,-0.2132701,1,"clouds"
33.74617,-98.35272,9.909444,26.8,16.22172,620.3834,8.64,29.08,1018,680,-0.1990577,1,"clouds"
33.7461,-98.35265,9.909645,26.8,16.27238,620.323,8.64,29.07759,1021,681,-0.199765,1,"clouds"
33.74604,-98.35257,9.909849,26.75427,16.29472,620.3,8.64,29.07896,1114,798,-0.165272,1,"clouds"
33.74597,-98.35249,9.910053,26.7,16.28876,620.3,8.64,29.08327,1406,1132,-0.107959,1,"clouds"
33.74592,-98.35242,9.910255,26.7,16.25248,620.3,8.64,29.08931,1574,1540,-0.01091843,1,"clouds"
33.74585,-98.35234,9.91046,26.7,16.18412,620.3544,8.64,29.08456,1754,1938,0.04983749,1,"clouds"
33.74579,-98.35226,9.910662,26.7,16.1315,620.428,8.64,29.0772,2498,2536,0.007548669,1,"clouds"
33.74572,-98.35219,9.910864,26.7,16.0905,620.5037,8.64,29.06963,2442,2282,-0.0338696,1,"clouds"
33.74565,-98.35211,9.911072,26.7,16.01432,620.5286,8.64,29.06714,2464,2300,-0.03442485,1,"clouds"
33.74559,-98.35204,9.911277,26.7,15.93714,620.5034,8.64,29.06966,2278,2226,-0.01154529,1,"clouds"
33.74553,-98.35196,9.911481,26.7,15.90271,620.4558,8.64,29.07442,2088,2062,-0.00626506,1,"clouds"
33.74547,-98.35188,9.911682,26.7,15.92862,620.4,8.64,29.07954,2066,2016,-0.0122489,1,"clouds"
33.7454,-98.35181,9.91188,26.7,16.06155,620.4,8.64,29.07361,2248,2294,0.0101277,1,"clouds"
33.74534,-98.35173,9.912081,26.74944,16.1841,620.4,8.64,29.0659,2332,2420,0.01851852,1,"clouds"
33.74527,-98.35166,9.912286,26.8,16.27034,620.4,8.64,29.05924,2198,2222,0.005429864,1,"clouds"
33.7452,-98.35158,9.91249,26.8,16.28747,620.4,8.64,29.05679,2484,2160,-0.06976744,1,"clouds"
33.74514,-98.35151,9.91269,26.8,16.28947,620.4,8.64,29.06009,1648,924,-0.281493,1,"clouds"
33.74507,-98.35144,9.91289,26.8,16.29202,620.3663,8.64,29.06504,1068,660,-0.2361111,1,"clouds"
33.745,-98.35137,9.913091,26.78741,16.29794,620.302,8.64,29.06895,1068,660,-0.2361111,1,"clouds"
33.74493,-98.3513,9.913293,26.71433,16.31499,620.2167,8.64,29.06286,1010,605,-0.250774,1,"clouds"
33.74487,-98.35123,9.913499,26.7,16.25673,620.1801,8.64,29.05471,962,615,-0.220038,1,"clouds"
33.7448,-98.35116,9.913705,26.7,16.16209,620.1836,8.64,29.04888,955,606,-0.2235746,1,"clouds"
33.74472,-98.35109,9.913911,26.7,16.05134,620.2232,8.64,29.04641,957,592,-0.2356359,1,"neighbors"
33.74466,-98.35103,9.914112,26.7,15.98598,620.2837,8.64,29.04399,934,584,-0.2305665,1,"neighbors"
33.74459,-98.35096,9.914316,26.7,15.96744,620.3,8.64,29.04154,935,576,-0.237591,1,"neighbors"
33.74451,-98.3509,9.914519,26.7,15.97159,620.3,8.64,29.03911,915,562,-0.238998,1,"neighbors"
33.74444,-98.35083,9.914719,26.7,15.9848,620.3,8.64,29.03671,912,561,-0.2382892,1,"neighbors"
33.74437,-98.35077,9.914922,26.7,15.97781,620.3,8.64,29.04027,911,581,-0.2211796,1,"neighbors"
33.7443,-98.3507,9.915124,26.7,15.94527,620.3,8.64,29.04167,930,569,-0.2408272,0,"water"
33.74422,-98.35064,9.915325,26.71697,15.88626,620.3,8.64,29.03969,927,572,-0.2368245,0,"water"
33.74414,-98.35058,9.915526,26.78936,15.79216,620.3,8.64,29.03124,928,593,-0.2202498,0,"water"
33.74407,-98.35053,9.915727,26.8,15.68558,620.3,8.64,29.02278,934,580,-0.2338177,0,"water"
33.74399,-98.35047,9.915929,26.8347,15.57513,620.3,8.64,29.01602,936,584,-0.2315789,0,"water"
33.74391,-98.35041,9.916133,26.9,15.47021,620.3,8.64,29.0114,932,594,-0.2214941,0,"water"
33.74384,-98.35035,9.916337,26.9,15.42621,620.3,8.64,29.00895,930,582,-0.2301587,1,"neighbors"
33.74376,-98.3503,9.916541,26.84537,15.39861,620.3455,8.64,29.00469,929,574,-0.2361943,1,"neighbors"
33.74368,-98.35025,9.916743,26.8276,15.40386,620.4155,8.64,29.00305,914,566,-0.2351351,1,"neighbors"
33.7436,-98.3502,9.916944,26.89999,15.45332,620.5,8.64,29.00667,894,542,-0.2451253,1,"neighbors"
33.74352,-98.35015,9.917145,26.82761,15.51004,620.5241,8.64,29.00425,766,461,-0.2485738,1,"neighbors"
33.74344,-98.3501,9.917345,26.75569,15.55161,620.5481,8.64,29.00185,612,367,-0.2502554,1,"neighbors"
33.74336,-98.35005,9.917545,26.71611,15.58096,620.5721,8.64,28.99946,532,326,-0.2400932,1,"shadows2"
33.74328,-98.35,9.917746,26.7885,15.60027,620.5962,8.64,28.99705,446,274,-0.2388889,1,"shadows2"
33.7432,-98.34995,9.917947,26.7391,15.61855,620.6203,8.64,28.99464,444,263,-0.2560113,1,"shadows2"
33.74312,-98.3499,9.918149,26.7,15.64067,620.6445,8.64,28.99221,422,259,-0.2393539,1,"shadows2"
33.74304,-98.34985,9.918352,26.7,15.66308,620.669,8.64,28.98977,430,258,-0.25,1,"shadows2"
33.74296,-98.34979,9.918555,26.7,15.64235,620.6933,8.64,28.98734,484,292,-0.2474227,1,"shadows2"
33.74288,-98.34975,9.918756,26.7,15.5948,620.7611,8.64,28.98492,503,300,-0.252802,1,"shadows2"
33.7428,-98.34971,9.918957,26.7,15.54934,620.833,8.64,28.98252,510,304,-0.2530713,1,"shadows2"
33.74271,-98.34966,9.919157,26.7,15.52771,620.881,8.64,28.98011,516,306,-0.2554745,1,"shadows2"
33.74263,-98.34961,9.919357,26.7,15.57015,620.9062,8.64,28.97771,447,268,-0.2503497,1,"shadows2"
33.74255,-98.34956,9.91956,26.7,15.66101,620.9445,8.64,28.97876,430,258,-0.25,1,"shadows2"
33.74247,-98.34952,9.919765,26.7,15.77773,620.9756,8.64,28.98167,404,233,-0.2684458,1,"shadows2"
33.74239,-98.34948,9.919967,26.7,15.86143,620.9392,8.64,28.98167,397,224,-0.2785829,1,"shadows2"
33.74231,-98.34943,9.92017,26.63902,15.9309,620.9537,8.64,28.97455,381,224,-0.2595041,1,"shadows2"
33.74222,-98.34939,9.920372,26.6,15.99142,620.9779,8.64,28.96888,367,215,-0.2611684,1,"shadows2"
33.74214,-98.34935,9.920575,26.6067,16.04491,621.0022,8.64,28.967,362,209,-0.267951,1,"shadows2"
33.74206,-98.3493,9.920781,26.68131,16.09962,621.0271,8.64,28.97074,342,194,-0.2761194,1,"shadows2"
33.74198,-98.34926,9.920985,26.64546,16.08879,621.006,8.64,28.97621,350,197,-0.2797075,1,"shadows2"
33.7419,-98.34921,9.921187,26.62732,16.02416,620.9833,8.64,28.97772,324,199,-0.2390057,1,"shadows2"
33.74181,-98.34917,9.921389,26.7,15.90659,620.9834,8.64,28.97166,327,199,-0.243346,1,"shadows2"
33.74173,-98.34913,9.921587,26.7,15.84858,621.0663,8.64,28.96337,327,199,-0.243346,1,"shadows2"
33.74165,-98.34908,9.921787,26.7,15.825,621.1144,8.64,28.95856,331,191,-0.2681992,1,"shadows2"
33.74156,-98.34904,9.921988,26.7,15.8383,621.1253,8.64,28.95747,304,189,-0.2332657,1,"shadows2"
33.74148,-98.349,9.922191,26.7,15.89895,621.0889,8.64,28.96111,316,186,-0.2589641,1,"shadows2"
33.7414,-98.34895,9.922399,26.7,15.94547,621.0303,8.634695,28.96167,296,182,-0.2384937,1,"shadows2"
33.74132,-98.34891,9.922606,26.7,15.98884,621,8.627233,28.95724,313,175,-0.2827869,1,"shadows2"
33.74124,-98.34887,9.92281,26.7,16.03453,621,8.619619,28.94962,308,178,-0.2674897,1,"shadows2"
33.74115,-98.34883,9.923014,26.7,16.09571,621,8.617172,28.94717,305,177,-0.2655602,1,"shadows2"
33.74107,-98.34879,9.923214,26.7,16.12445,621,8.61951,28.94477,297,182,-0.2400835,1,"shadows2"
33.74099,-98.34875,9.923413,26.7,16.12614,621,8.624061,28.94237,286,176,-0.2380952,1,"shadows2"
33.7409,-98.34871,9.923614,26.7,16.09931,621.0008,8.63,28.93997,289,177,-0.2403433,1,"shadows2"
33.74081,-98.34867,9.923813,26.7,16.04678,621.0605,8.63,28.93758,295,177,-0.25,1,"shadows2"
33.74073,-98.34863,9.924012,26.7,16.03993,621.1349,8.63,28.93519,298,177,-0.2547368,1,"shadows2"
33.74065,-98.34859,9.924212,26.7,16.07398,621.2054,8.63,28.93279,298,177,-0.2547368,1,"shadows2"
33.74056,-98.34855,9.924415,26.7,16.1523,621.2299,8.63,28.93034,295,184,-0.2317328,1,"shadows2"
33.74048,-98.34851,9.924616,26.7,16.23883,621.2023,8.63,28.92793,289,187,-0.2142857,1,"shadows2"
33.7404,-98.34847,9.924819,26.7,16.33784,621.1543,8.63,28.92551,292,182,-0.2320675,1,"shadows2"
33.74031,-98.34843,9.925022,26.7,16.44877,621.1,8.63,28.92306,292,175,-0.2505353,1,"shadows2"
33.74023,-98.34838,9.925222,26.7,16.55622,621.1,8.63,28.92068,288,175,-0.2440605,1,"shadows2"
33.74015,-98.34834,9.925422,26.7,16.65222,621.1,8.63,28.91396,297,184,-0.2349272,1,"shadows2"
33.74006,-98.34831,9.925622,26.7,16.71453,621.1,8.63,28.90673,283,177,-0.2304348,1,"shadows2"
33.73997,-98.34827,9.925822,26.7,16.71814,621.1,8.63,28.90192,270,168,-0.2328767,1,"shadows2"
